"Objects size, MB",Bag ID,ObjectNumber,"Objects size, average, MB"
"594,4",2033,9,"66,0"
"4,0",2430,4,"1,0"
"19,2",2586,4,"4,8"
"7,0",2497,6,"1,2"
"278,3",2134,6,"46,4"
"1,1",2346,4,"0,3"
"73,6",2553,12,"6,1"
"352,1",2342,4,"88,0"
"104,9",2105,10,"10,5"
"193,0",2117,5,"38,6"
"30,5",2579,4,"7,6"
"4020,3",2059,34,"118,2"
"1,6",2460,4,"0,4"
"10,1",2428,4,"2,5"
"3,2",2523,6,"0,5"
"6,0",2412,4,"1,5"
"8865,4",2062,164,"54,1"
"804,0",2254,42,"19,1"
"2,0",2537,4,"0,5"
"762,4",2128,48,"15,9"
"4710,3",2269,60,"78,5"
"2,0",2500,6,"0,3"
"3879,4",2171,42,"92,4"
"2,9",2403,4,"0,7"
"1,6",2597,4,"0,4"
"8,8",2438,4,"2,2"
"1277,3",2073,12,"106,4"
"4972,8",2108,43,"115,6"
"0,7",2292,3,"0,2"
"3054,0",2107,107,"28,5"
"15224,1",2139,400,"38,1"
"0,1",2340,2,"0,0"
"207,3",2120,6,"34,5"
"12,7",2392,4,"3,2"
"65,4",2447,4,"16,3"
"3,5",2435,4,"0,9"
"3,0",2381,4,"0,8"
"23,3",2471,6,"3,9"
"8,6",2544,4,"2,2"
"0,0",2002,2,"0,0"
"162,1",2316,3,"54,0"
"0,5",2629,2,"0,2"
"9609,7",2086,94,"102,2"
"9,8",2546,4,"2,4"
"3,7",2495,4,"0,9"
"39,7",2334,6,"6,6"
"218,7",2198,14,"15,6"
"5,2",2549,4,"1,3"
"5,2",2354,4,"1,3"
"6500,8",2082,99,"65,7"
"3,0",2584,4,"0,7"
"9,5",2498,10,"0,9"
"0,0",2184,1,"0,0"
"264,5",2333,40,"6,6"
"7,4",2370,4,"1,9"
"26,5",2255,4,"6,6"
"4,7",2383,4,"1,2"
"0,0",2293,2,"0,0"
"166,8",2260,4,"41,7"
"0,0",2614,0,#DIV/0!
"7,3",2421,4,"1,8"
"9347,0",2152,168,"55,6"
"169,4",2227,28,"6,1"
"823,2",2133,8,"102,9"
"150,1",2241,2,"75,1"
"10,0",2279,4,"2,5"
"2,6",2379,4,"0,6"
"2109,3",2069,9,"234,4"
"8,6",2319,4,"2,2"
"246,4",2312,2,"123,2"
"1204,1",2315,4,"301,0"
"234,6",2257,20,"11,7"
"1590,2",2075,126,"12,6"
"0,4",2331,2,"0,2"
"24,1",2557,8,"3,0"
"3,7",2466,4,"0,9"
"17621,0",2159,302,"58,3"
"163,1",2607,2,"81,5"
"28,0",2577,4,"7,0"
"10,6",2487,8,"1,3"
"2817,0",2115,10,"281,7"
"3,8",2592,4,"0,9"
"0,9",2594,4,"0,2"
"506,6",2185,7,"72,4"
"14,1",2422,4,"3,5"
"0,0",2344,2,"0,0"
"1,9",2446,4,"0,5"
"831,8",2203,124,"6,7"
"2,3",2464,4,"0,6"
"14,0",2213,5,"2,8"
"28,9",2416,4,"7,2"
"1228,5",2040,4,"307,1"
"0,1",2015,2,"0,0"
"291,0",2230,44,"6,6"
"0,1",2329,2,"0,0"
"1973,5",2055,6,"328,9"
"790,7",2147,24,"32,9"
"1,0",2559,4,"0,2"
"8,7",2560,4,"2,2"
"3836,9",2095,84,"45,7"
"2,0",2424,4,"0,5"
"2,6",2182,6,"0,4"
"3718,4",2225,12,"309,9"
"162,3",2041,4,"40,6"
"6,8",2376,4,"1,7"
"43,5",2570,4,"10,9"
"1480,1",2091,48,"30,8"
"34,3",2295,5,"6,9"
"1706,6",2093,16,"106,7"
"2,3",2393,4,"0,6"
"8,5",2449,4,"2,1"
"15,4",2411,4,"3,8"
"28,0",2209,4,"7,0"
"2,3",2367,4,"0,6"
"154,6",2027,15,"10,3"
"1970,0",2245,60,"32,8"
"0,0",2235,0,#DIV/0!
"5,6",2239,2,"2,8"
"271,7",2183,7,"38,8"
"58,3",2458,6,"9,7"
"19,8",2455,4,"5,0"
"11863,9",2206,168,"70,6"
"15296,2",2289,36,"424,9"
"79,6",2034,17,"4,7"
"25,5",2311,6,"4,2"
"159,2",2282,22,"7,2"
"8,4",2494,4,"2,1"
"216,5",2278,2,"108,3"
"4,6",2388,4,"1,1"
"2,5",2380,4,"0,6"
"6,4",2347,4,"1,6"
"11,9",2465,4,"3,0"
"3,2",2589,4,"0,8"
"7,6",2457,4,"1,9"
"35,5",2522,6,"5,9"
"9741,6",2089,185,"52,7"
"81,9",2480,4,"20,5"
"7,3",2216,2,"3,6"
"15,7",2562,4,"3,9"
"8980,2",2061,50,"179,6"
"66,8",2212,6,"11,1"
"0,0",2620,0,#DIV/0!
"446,3",2122,4,"111,6"
"10,0",2397,4,"2,5"
"11,0",2504,10,"1,1"
"498,6",2135,8,"62,3"
"242,7",2273,8,"30,3"
"273,8",2623,4,"68,5"
"6,5",2399,4,"1,6"
"17,5",2452,6,"2,9"
"8,5",2437,4,"2,1"
"0,0",2268,0,#DIV/0!
"1647,4",2234,6,"274,6"
"0,1",2007,2,"0,0"
"24342,4",2072,304,"80,1"
"2,6",2561,4,"0,6"
"3,2",2513,4,"0,8"
"0,0",2359,2,"0,0"
"52,9",2193,9,"5,9"
"0,0",2237,2,"0,0"
"2118,7",2021,26,"81,5"
"76,9",2590,4,"19,2"
"3,5",2436,4,"0,9"
"4,5",2545,4,"1,1"
"0,1",2009,2,"0,0"
"11,4",2400,4,"2,8"
"16,8",2461,4,"4,2"
"2984,1",2080,65,"45,9"
"16,6",2550,4,"4,2"
"3,8",2345,6,"0,6"
"0,1",2272,2,"0,0"
"0,0",2262,2,"0,0"
"2,3",2299,3,"0,8"
"13,1",2395,4,"3,3"
"7,2",2433,4,"1,8"
"1,0",2364,4,"0,2"
"60,8",2267,2,"30,4"
"174,3",2619,2,"87,1"
"13,6",2303,3,"4,5"
"9,9",2470,4,"2,5"
"66,1",2244,10,"6,6"
"73,1",2489,14,"5,2"
"3058,9",2083,48,"63,7"
"55,1",2529,8,"6,9"
"297,6",2283,4,"74,4"
"85,2",2174,4,"21,3"
"788,7",2192,8,"98,6"
"43241,1",2045,933,"46,3"
"523,9",2248,20,"26,2"
"1471,9",2604,128,"11,5"
"50,2",2603,14,"3,6"
"0,0",2256,0,#DIV/0!
"0,0",2622,2,"0,0"
"540,4",2612,2,"270,2"
"1,6",2434,4,"0,4"
"0,0",2615,0,#DIV/0!
"0,0",2238,1,"0,0"
"3024,3",2048,58,"52,1"
"256,3",2492,16,"16,0"
"1,8",2414,4,"0,4"
"26,5",2229,4,"6,6"
"0,0",2215,0,#DIV/0!
"6,3",2463,6,"1,1"
"5,5",2554,8,"0,7"
"4743,8",2154,198,"24,0"
"0,9",2417,4,"0,2"
"503,8",2259,9,"56,0"
"2,6",2429,4,"0,7"
"64,5",2149,4,"16,1"
"1,8",2556,4,"0,5"
"6507,4",2142,124,"52,5"
"7,3",2515,4,"1,8"
"295,7",2507,6,"49,3"
"0,1",2016,2,"0,0"
"4,9",2419,4,"1,2"
"16,5",2390,4,"4,1"
"129,6",2187,6,"21,6"
"3,1",2373,6,"0,5"
"14,5",2325,4,"3,6"
"0,0",2270,0,#DIV/0!
"0,0",2358,2,"0,0"
"3,4",2535,4,"0,8"
"0,0",2628,0,#DIV/0!
"229,3",2166,4,"57,3"
"174,4",2123,6,"29,1"
"1014,8",2064,60,"16,9"
"39,7",2332,6,"6,6"
"6,4",2505,4,"1,6"
"28,2",2573,4,"7,0"
"15402,4",2047,234,"65,8"
"0,3",2306,2,"0,1"
"1,2",2078,6,"0,2"
"132,9",2169,7,"19,0"
"5389,6",2079,180,"29,9"
"37,7",2351,4,"9,4"
"0,0",2261,2,"0,0"
"989,0",2121,15,"65,9"
"1723,5",2051,54,"31,9"
"274,9",2313,12,"22,9"
"4,8",2567,4,"1,2"
"1624,2",2195,4,"406,1"
"5,6",2357,4,"1,4"
"6944,4",2186,54,"128,6"
"6,0",2493,4,"1,5"
"27,5",2384,4,"6,9"
"1,7",2575,4,"0,4"
"5,7",2391,4,"1,4"
"246,5",2129,11,"22,4"
"5,1",2427,4,"1,3"
"10,5",2361,4,"2,6"
"0,0",2281,0,#DIV/0!
"8,1",2605,4,"2,0"
"7513,8",2104,112,"67,1"
"1126,2",2026,68,"16,6"
"280,4",2258,12,"23,4"
"337,1",2056,14,"24,1"
"10,0",2251,2,"5,0"
"47,7",2509,16,"3,0"
"17,7",2520,4,"4,4"
"9,6",2406,4,"2,4"
"9777,3",2087,244,"40,1"
"6912,9",2181,80,"86,4"
"139,0",2224,22,"6,3"
"289,9",2301,2,"145,0"
"0,1",2011,2,"0,0"
"0,2",2190,2,"0,1"
"8,2",2387,3,"2,7"
"12904,5",2310,48,"268,8"
"0,0",2326,0,#DIV/0!
"3,1",2565,8,"0,4"
"0,9",2530,4,"0,2"
"912,3",2219,4,"228,1"
"27,0",2025,8,"3,4"
"12,4",2066,2,"6,2"
"2788,3",2287,10,"278,8"
"20,6",2583,4,"5,2"
"3389,4",2194,11,"308,1"
"11,8",2491,4,"2,9"
"52,1",2155,5,"10,4"
"6,7",2591,4,"1,7"
"1,3",2404,4,"0,3"
"2,8",2368,4,"0,7"
"84,3",2240,4,"21,1"
"1699,8",2130,6,"283,3"
"0,0",2253,0,#DIV/0!
"10,4",2426,4,"2,6"
"4587,8",2084,92,"49,9"
"5019,8",2163,16,"313,7"
"19746,2",2127,354,"55,8"
"3,4",2362,4,"0,8"
"2058,6",2031,66,"31,2"
"17,0",2526,6,"2,8"
"0,0",2566,2,"0,0"
"0,0",2611,0,#DIV/0!
"2,3",2398,4,"0,6"
"135,3",2266,2,"67,6"
"15,4",2451,4,"3,9"
"2406,3",2145,94,"25,6"
"9,2",2028,4,"2,3"
"5469,0",2156,18,"303,8"
"13,5",2519,4,"3,4"
"51,8",2503,8,"6,5"
"5,0",2353,4,"1,2"
"0,0",2356,1,"0,0"
"893,1",2200,16,"55,8"
"22,9",2327,4,"5,7"
"26,7",2490,4,"6,7"
"14,9",2453,6,"2,5"
"21364,8",2094,44,"485,6"
"8327,4",2077,87,"95,7"
"0,0",2631,2,"0,0"
"0,1",2008,2,"0,1"
"44,5",2106,5,"8,9"
"10116,9",2092,243,"41,6"
"0,1",2285,2,"0,0"
"459,1",2208,22,"20,9"
"24,0",2625,8,"3,0"
"0,0",2610,2,"0,0"
"0,0",2284,2,"0,0"
"39,7",2338,6,"6,6"
"3328,2",2037,40,"83,2"
"21,6",2532,8,"2,7"
"2,5",2366,4,"0,6"
"1,9",2484,6,"0,3"
"6827,8",2050,34,"200,8"
"748,3",2177,14,"53,4"
"790,7",2264,20,"39,5"
"0,1",2017,2,"0,1"
"4768,7",2049,94,"50,7"
"1,4",2439,4,"0,3"
"3658,5",2103,54,"67,8"
"4515,0",2109,48,"94,1"
"8,8",2350,4,"2,2"
"184,1",2067,4,"46,0"
"2923,9",2249,80,"36,5"
"0,0",2178,0,#DIV/0!
"9,7",2389,4,"2,4"
"9488,3",2136,222,"42,7"
"5,2",2477,6,"0,9"
"1591,7",2320,16,"99,5"
"265,5",2343,14,"19,0"
"0,0",2204,0,#DIV/0!
"13,2",2534,6,"2,2"
"9,2",2385,4,"2,3"
"669,6",2408,20,"33,5"
"490,1",2317,4,"122,5"
"4,9",2525,4,"1,2"
"8,9",2548,8,"1,1"
"27,3",2360,4,"6,8"
"2879,6",2162,62,"46,4"
"4394,7",2157,32,"137,3"
"1499,2",2146,14,"107,1"
"2,7",2405,4,"0,7"
"0,0",2601,2,"0,0"
"3466,1",2125,86,"40,3"
"1,1",2415,4,"0,3"
"136,7",2170,7,"19,5"
"2,8",2485,4,"0,7"
"2580,5",2000,12,"215,0"
"16,9",2600,6,"2,8"
"677,0",2022,53,"12,8"
"157,9",2277,22,"7,2"
"39,7",2337,6,"6,6"
"0,9",2425,4,"0,2"
"40,2",2076,6,"6,7"
"0,9",2588,4,"0,2"
"6207,8",2199,174,"35,7"
"253,9",2043,7,"36,3"
"0,1",2232,3,"0,0"
"8659,4",2168,10,"865,9"
"32119,9",2112,66,"486,7"
"1010,2",2131,8,"126,3"
"0,1",2307,2,"0,0"
"15,9",2568,4,"4,0"
"0,0",2291,1,"0,0"
"13,8",2374,4,"3,4"
"0,1",2443,2,"0,0"
"1951,3",2151,5,"390,3"
"5743,8",2324,20,"287,2"
"0,0",2252,0,#DIV/0!
"672,6",2236,82,"8,2"
"79,4",2330,4,"19,9"
"12,2",2517,10,"1,2"
"4,2",2063,4,"1,1"
"46,3",2499,6,"7,7"
"7,8",2432,4,"2,0"
"110,4",2030,4,"27,6"
"0,8",2558,4,"0,2"
"5,3",2542,4,"1,3"
"4,2",2462,4,"1,0"
"2,3",2580,4,"0,6"
"0,1",2010,2,"0,0"
"1138,0",2263,20,"56,9"
"4,5",2375,4,"1,1"
"22,0",2582,4,"5,5"
"0,1",2218,2,"0,1"
"1423,7",2054,16,"89,0"
"208,4",2057,22,"9,5"
"3823,6",2102,50,"76,5"
"2,5",2496,4,"0,6"
"3157,1",2111,38,"83,1"
"23,9",2302,6,"4,0"
"0,0",2231,2,"0,0"
"16180,1",2153,268,"60,4"
"0,0",2288,0,#DIV/0!
"6,4",2394,4,"1,6"
"7,9",2508,4,"2,0"
"47,7",2164,4,"11,9"
"3664,9",2271,60,"61,1"
"9,8",2510,4,"2,5"
"59,8",2167,4,"14,9"
"33,0",2533,4,"8,3"
"20,1",2527,6,"3,4"
"73,4",2150,11,"6,7"
"3,2",2441,2,"1,6"
"1899,1",2318,26,"73,0"
"0,0",2165,1,"0,0"
"19,6",2454,4,"4,9"
"0,9",2348,4,"0,2"
"6,1",2297,3,"2,0"
"533,0",2042,112,"4,8"
"10,5",2372,4,"2,6"
"13,9",2511,4,"3,5"
"16899,0",2039,74,"228,4"
"19,0",2521,4,"4,8"
"3031,5",2173,6,"505,2"
"6,5",2401,4,"1,6"
"636,6",2141,40,"15,9"
"0,1",2003,2,"0,1"
"8610,4",2071,17,"506,5"
"0,0",2349,2,"0,0"
"50,0",2472,4,"12,5"
"3,5",2456,4,"0,9"
"0,0",2618,0,#DIV/0!
"79,4",2265,12,"6,6"
"230,5",2038,6,"38,4"
"5,3",2555,4,"1,3"
"5185,7",2088,130,"39,9"
"185,0",2602,22,"8,4"
"3011,2",2275,4,"752,8"
"5404,2",2029,26,"207,9"
"9416,4",2101,170,"55,4"
"17,4",2539,4,"4,4"
"11,3",2409,4,"2,8"
"69,5",2175,11,"6,3"
"8,3",2512,4,"2,1"
"3898,2",2046,54,"72,2"
"2,0",2371,4,"0,5"
"0,1",2019,2,"0,0"
"11194,5",2144,326,"34,3"
"4285,4",2100,139,"30,8"
"730,4",2023,8,"91,3"
"17516,9",2126,341,"51,4"
"0,0",2211,1,"0,0"
"45,7",2574,4,"11,4"
"1660,7",2116,9,"184,5"
"8,2",2386,4,"2,1"
"6,3",2598,4,"1,6"
"809,3",2119,37,"21,9"
"7,1",2481,8,"0,9"
"87,6",2052,4,"21,9"
"9516,6",2065,14,"679,8"
"4,3",2595,4,"1,1"
"740,2",2090,23,"32,2"
"5,7",2524,4,"1,4"
"43,4",2132,5,"8,7"
"4,6",2486,4,"1,1"
"39,7",2339,6,"6,6"
"5,5",2276,2,"2,7"
"0,0",2616,0,#DIV/0!
"48,7",2630,4,"12,2"
"10,8",2626,8,"1,3"
"0,0",2205,0,#DIV/0!
"53,6",2223,10,"5,4"
"2510,1",2020,144,"17,4"
"11,7",2024,6,"2,0"
"474,0",2323,12,"39,5"
"1105,3",2044,74,"14,9"
"27,7",2621,4,"6,9"
"8,2",2541,4,"2,0"
"1,3",2502,6,"0,2"
"21,1",2378,4,"5,3"
"0,1",2014,2,"0,1"
"16465,5",2001,140,"117,6"
"14,8",2396,4,"3,7"
"1094,4",2196,32,"34,2"
"0,0",2242,2,"0,0"
"19,1",2516,4,"4,8"
"15,1",2469,6,"2,5"
"2510,4",2058,36,"69,7"
"354,1",2328,30,"11,8"
"6,5",2478,8,"0,8"
"0,0",2613,0,#DIV/0!
"7,4",2552,4,"1,9"
"3,5",2377,4,"0,9"
"1,4",2413,4,"0,4"
"19821,6",2068,44,"450,5"
"40,1",2308,8,"5,0"
"20,0",2547,4,"5,0"
"7710,9",2098,128,"60,2"
"5,2",2569,4,"1,3"
"1086,3",2070,35,"31,0"
"8789,3",2035,30,"293,0"
"0,0",2608,2,"0,0"
"26,8",2402,4,"6,7"
"0,0",2004,2,"0,0"
"2067,5",2191,42,"49,2"
"10,1",2528,4,"2,5"
"0,8",2596,4,"0,2"
"1,6",2506,4,"0,4"
"2540,3",2161,18,"141,1"
"490,3",2217,8,"61,3"
"10,7",2407,4,"2,7"
"11,0",2321,4,"2,7"
"14,8",2296,2,"7,4"
"14,5",2473,4,"3,6"
"8,4",2540,10,"0,8"
"1,9",2564,4,"0,5"
"1721,5",2197,6,"286,9"
"19,5",2300,4,"4,9"
"8,3",2418,4,"2,1"
"470,8",2233,12,"39,2"
"495,8",2606,4,"124,0"
"1,2",2476,4,"0,3"
"5268,8",2060,55,"95,8"
"5,8",2440,4,"1,4"
"12,7",2474,4,"3,2"
"21,7",2352,8,"2,7"
"0,0",2179,0,#DIV/0!
"13,2",2228,2,"6,6"
"7,8",2488,4,"1,9"
"189,6",2294,3,"63,2"
"0,8",2355,4,"0,2"
"0,8",2382,4,"0,2"
"6,8",2576,4,"1,7"
"6971,6",2138,13,"536,3"
"0,0",2305,2,"0,0"
"0,5",2593,4,"0,1"
"14,4",2420,4,"3,6"
"61,3",2538,4,"15,3"
"0,0",2201,0,#DIV/0!
"3994,9",2210,14,"285,3"
"15,5",2459,4,"3,9"
"17,3",2482,8,"2,2"
"4341,2",2160,250,"17,4"
"6,6",2581,4,"1,6"
"41,2",2448,4,"10,3"
