"Objects size, MB",Bag ID,ObjectNumber,"Objects size, average, MB"
"0,0",2256,0,#DIV/0!
"50,2",2603,14,"3,6"
"0,0",2615,0,#DIV/0!
"256,3",2492,16,"16,0"
"0,0",2215,0,#DIV/0!
"1,8",2414,4,"0,4"
"26,5",2229,4,"6,6"
"3024,3",2048,58,"52,1"
"0,0",2238,1,"0,0"
"6,3",2463,6,"1,1"
"503,8",2259,9,"56,0"
"64,5",2149,4,"16,1"
"5,5",2554,8,"0,7"
"0,9",2417,4,"0,2"
"2,6",2429,4,"0,7"
"4743,8",2154,198,"24,0"
"295,7",2507,6,"49,3"
"6507,4",2142,124,"52,5"
"7,3",2515,4,"1,8"
"4,9",2419,4,"1,2"
"0,1",2016,2,"0,0"
"16,5",2390,4,"4,1"
"1,8",2556,4,"0,5"
"3,1",2373,6,"0,5"
"0,0",2270,0,#DIV/0!
"129,6",2187,6,"21,6"
"0,0",2358,2,"0,0"
"3,4",2535,4,"0,8"
"14,5",2325,4,"3,6"
"174,4",2123,6,"29,1"
"229,3",2166,4,"57,3"
"6,4",2505,4,"1,6"
"39,7",2332,6,"6,6"
"1014,8",2064,60,"16,9"
"0,0",2628,0,#DIV/0!
"1,2",2078,6,"0,2"
"132,9",2169,7,"19,0"
"15402,4",2047,234,"65,8"
"37,7",2351,4,"9,4"
"5389,6",2079,180,"29,9"
"0,3",2306,2,"0,1"
"28,2",2573,4,"7,0"
"989,0",2121,15,"65,9"
"1624,2",2195,4,"406,1"
"274,9",2313,12,"22,9"
"1723,5",2051,54,"31,9"
"4,8",2567,4,"1,2"
"0,0",2261,2,"0,0"
"1,7",2575,4,"0,4"
"5,7",2391,4,"1,4"
"6,0",2493,4,"1,5"
"6944,4",2186,54,"128,6"
"27,5",2384,4,"6,9"
"5,6",2357,4,"1,4"
"5,1",2427,4,"1,3"
"7513,8",2104,112,"67,1"
"246,5",2129,11,"22,4"
"8,1",2605,4,"2,0"
"10,5",2361,4,"2,6"
"0,0",2281,0,#DIV/0!
"1126,2",2026,68,"16,6"
"17,7",2520,4,"4,4"
"9,6",2406,4,"2,4"
"9777,3",2087,244,"40,1"
"280,4",2258,12,"23,4"
"47,7",2509,16,"3,0"
"10,0",2251,2,"5,0"
"337,1",2056,14,"24,1"
"6912,9",2181,80,"86,4"
"0,1",2011,2,"0,0"
"289,9",2301,2,"145,0"
"139,0",2224,22,"6,3"
"0,2",2190,2,"0,1"
"8,2",2387,3,"2,7"
"3,1",2565,8,"0,4"
"0,0",2326,0,#DIV/0!
"12904,5",2310,48,"268,8"
"0,9",2530,4,"0,2"
"912,3",2219,4,"228,1"
"3389,4",2194,11,"308,1"
"27,0",2025,8,"3,4"
"12,4",2066,2,"6,2"
"11,8",2491,4,"2,9"
"52,1",2155,5,"10,4"
"20,6",2583,4,"5,2"
"2788,3",2287,10,"278,8"
"1699,8",2130,6,"283,3"
"0,0",2253,0,#DIV/0!
"6,7",2591,4,"1,7"
"1,3",2404,4,"0,3"
"84,3",2240,4,"21,1"
"2,8",2368,4,"0,7"
"10,4",2426,4,"2,6"
"2058,6",2031,66,"31,2"
"4587,8",2084,92,"49,9"
"3,4",2362,4,"0,8"
"19746,2",2127,354,"55,8"
"5019,8",2163,16,"313,7"
"2,3",2398,4,"0,6"
"135,3",2266,2,"67,6"
"17,0",2526,6,"2,8"
"0,0",2611,0,#DIV/0!
"15,4",2451,4,"3,9"
"0,0",2566,2,"0,0"
"51,8",2503,8,"6,5"
"2406,3",2145,94,"25,6"
"9,2",2028,4,"2,3"
"5469,0",2156,18,"303,8"
"13,5",2519,4,"3,4"
"5,0",2353,4,"1,2"
"0,0",2356,1,"0,0"
"893,1",2200,16,"55,8"
"26,7",2490,4,"6,7"
"14,9",2453,6,"2,5"
"22,9",2327,4,"5,7"
"21364,8",2094,44,"485,6"
"459,1",2208,22,"20,9"
"0,1",2285,2,"0,0"
"44,5",2106,5,"8,9"
"0,0",2631,2,"0,0"
"8327,4",2077,87,"95,7"
"0,1",2008,2,"0,1"
"10116,9",2092,243,"41,6"
"0,0",2284,2,"0,0"
"24,0",2625,8,"3,0"
"39,7",2338,6,"6,6"
"0,0",2610,2,"0,0"
"2,5",2366,4,"0,6"
"21,6",2532,8,"2,7"
"3328,2",2037,40,"83,2"
"748,3",2177,14,"53,4"
"1,4",2439,4,"0,3"
"6827,8",2050,34,"200,8"
"1,9",2484,6,"0,3"
"790,7",2264,20,"39,5"
"4768,7",2049,94,"50,7"
"0,1",2017,2,"0,1"
"2923,9",2249,80,"36,5"
"0,0",2178,0,#DIV/0!
"4515,0",2109,48,"94,1"
"184,1",2067,4,"46,0"
"3658,5",2103,54,"67,8"
"8,8",2350,4,"2,2"
"0,0",2204,0,#DIV/0!
"9488,3",2136,222,"42,7"
"1591,7",2320,16,"99,5"
"9,7",2389,4,"2,4"
"265,5",2343,14,"19,0"
"5,2",2477,6,"0,9"
"8,9",2548,8,"1,1"
"9,2",2385,4,"2,3"
"4,9",2525,4,"1,2"
"27,3",2360,4,"6,8"
"490,1",2317,4,"122,5"
"13,2",2534,6,"2,2"
"669,6",2408,20,"33,5"
"1499,2",2146,14,"107,1"
"1,1",2415,4,"0,3"
"0,0",2601,2,"0,0"
"3466,1",2125,86,"40,3"
"2,7",2405,4,"0,7"
"2879,6",2162,62,"46,4"
"4394,7",2157,32,"137,3"
"157,9",2277,22,"7,2"
"677,0",2022,53,"12,8"
"2,8",2485,4,"0,7"
"16,9",2600,6,"2,8"
"2580,5",2000,12,"215,0"
"136,7",2170,7,"19,5"
"40,2",2076,6,"6,7"
"0,9",2425,4,"0,2"
"6207,8",2199,174,"35,7"
"39,7",2337,6,"6,6"
"0,9",2588,4,"0,2"
"253,9",2043,7,"36,3"
"32119,9",2112,66,"486,7"
"0,1",2307,2,"0,0"
"0,1",2232,3,"0,0"
"8659,4",2168,10,"865,9"
"1010,2",2131,8,"126,3"
"0,0",2252,0,#DIV/0!
"15,9",2568,4,"4,0"
"0,0",2291,1,"0,0"
"13,8",2374,4,"3,4"
"5743,8",2324,20,"287,2"
"1951,3",2151,5,"390,3"
"0,1",2443,2,"0,0"
"110,4",2030,4,"27,6"
"46,3",2499,6,"7,7"
"4,2",2063,4,"1,1"
"12,2",2517,10,"1,2"
"672,6",2236,82,"8,2"
"7,8",2432,4,"2,0"
"79,4",2330,4,"19,9"
"4,5",2375,4,"1,1"
"0,1",2010,2,"0,0"
"1138,0",2263,20,"56,9"
"5,3",2542,4,"1,3"
"0,8",2558,4,"0,2"
"2,3",2580,4,"0,6"
"4,2",2462,4,"1,0"
"208,4",2057,22,"9,5"
"0,1",2218,2,"0,1"
"1423,7",2054,16,"89,0"
"22,0",2582,4,"5,5"
"3823,6",2102,50,"76,5"
"2,5",2496,4,"0,6"
"3157,1",2111,38,"83,1"
"0,0",2231,2,"0,0"
"23,9",2302,6,"4,0"
"16180,1",2153,268,"60,4"
"0,0",2288,0,#DIV/0!
"9,8",2510,4,"2,5"
"59,8",2167,4,"14,9"
"47,7",2164,4,"11,9"
"7,9",2508,4,"2,0"
"3664,9",2271,60,"61,1"
"6,4",2394,4,"1,6"
"1899,1",2318,26,"73,0"
"73,4",2150,11,"6,7"
"33,0",2533,4,"8,3"
"0,0",2165,1,"0,0"
"20,1",2527,6,"3,4"
"19,6",2454,4,"4,9"
"3,2",2441,2,"1,6"
"0,9",2348,4,"0,2"
"6,1",2297,3,"2,0"
"13,9",2511,4,"3,5"
"19,0",2521,4,"4,8"
"10,5",2372,4,"2,6"
"533,0",2042,112,"4,8"
"16899,0",2039,74,"228,4"
"636,6",2141,40,"15,9"
"8610,4",2071,17,"506,5"
"3031,5",2173,6,"505,2"
"50,0",2472,4,"12,5"
"6,5",2401,4,"1,6"
"0,1",2003,2,"0,1"
"0,0",2349,2,"0,0"
"3,5",2456,4,"0,9"
"0,0",2618,0,#DIV/0!
"79,4",2265,12,"6,6"
"230,5",2038,6,"38,4"
"5,3",2555,4,"1,3"
"3011,2",2275,4,"752,8"
"5185,7",2088,130,"39,9"
"5404,2",2029,26,"207,9"
"185,0",2602,22,"8,4"
"9416,4",2101,170,"55,4"
"17,4",2539,4,"4,4"
"69,5",2175,11,"6,3"
"3898,2",2046,54,"72,2"
"11,3",2409,4,"2,8"
"2,0",2371,4,"0,5"
"8,3",2512,4,"2,1"
"11194,5",2144,326,"34,3"
"0,1",2019,2,"0,0"
"4285,4",2100,139,"30,8"
"17516,9",2126,341,"51,4"
"8,2",2386,4,"2,1"
"0,0",2211,1,"0,0"
"730,4",2023,8,"91,3"
"45,7",2574,4,"11,4"
"1660,7",2116,9,"184,5"
"7,1",2481,8,"0,9"
"9516,6",2065,14,"679,8"
"809,3",2119,37,"21,9"
"87,6",2052,4,"21,9"
"6,3",2598,4,"1,6"
"740,2",2090,23,"32,2"
"0,0",2616,0,#DIV/0!
"39,7",2339,6,"6,6"
"43,4",2132,5,"8,7"
"5,7",2524,4,"1,4"
"4,6",2486,4,"1,1"
"5,5",2276,2,"2,7"
"4,3",2595,4,"1,1"
"0,0",2205,0,#DIV/0!
"474,0",2323,12,"39,5"
"53,6",2223,10,"5,4"
"48,7",2630,4,"12,2"
"2510,1",2020,144,"17,4"
"10,8",2626,8,"1,3"
"11,7",2024,6,"2,0"
"1105,3",2044,74,"14,9"
"21,1",2378,4,"5,3"
"0,1",2014,2,"0,1"
"1,3",2502,6,"0,2"
"1094,4",2196,32,"34,2"
"27,7",2621,4,"6,9"
"8,2",2541,4,"2,0"
"14,8",2396,4,"3,7"
"16465,5",2001,140,"117,6"
"354,1",2328,30,"11,8"
"7,4",2552,4,"1,9"
"2510,4",2058,36,"69,7"
"0,0",2242,2,"0,0"
"15,1",2469,6,"2,5"
"19,1",2516,4,"4,8"
"6,5",2478,8,"0,8"
"0,0",2613,0,#DIV/0!
"26,8",2402,4,"6,7"
"19821,6",2068,44,"450,5"
"8789,3",2035,30,"293,0"
"5,2",2569,4,"1,3"
"1,4",2413,4,"0,4"
"0,0",2608,2,"0,0"
"20,0",2547,4,"5,0"
"3,5",2377,4,"0,9"
"40,1",2308,8,"5,0"
"1086,3",2070,35,"31,0"
"7710,9",2098,128,"60,2"
"490,3",2217,8,"61,3"
"2067,5",2191,42,"49,2"
"10,1",2528,4,"2,5"
"1,6",2506,4,"0,4"
"14,8",2296,2,"7,4"
"14,5",2473,4,"3,6"
"11,0",2321,4,"2,7"
"2540,3",2161,18,"141,1"
"0,8",2596,4,"0,2"
"10,7",2407,4,"2,7"
"8,4",2540,10,"0,8"
"0,0",2004,2,"0,0"
"470,8",2233,12,"39,2"
"19,5",2300,4,"4,9"
"1,2",2476,4,"0,3"
"8,3",2418,4,"2,1"
"5268,8",2060,55,"95,8"
"1721,5",2197,6,"286,9"
"1,9",2564,4,"0,5"
"495,8",2606,4,"124,0"
"189,6",2294,3,"63,2"
"12,7",2474,4,"3,2"
"0,0",2179,0,#DIV/0!
"7,8",2488,4,"1,9"
"5,8",2440,4,"1,4"
"0,8",2355,4,"0,2"
"21,7",2352,8,"2,7"
"13,2",2228,2,"6,6"
"3994,9",2210,14,"285,3"
"6,8",2576,4,"1,7"
"0,8",2382,4,"0,2"
"0,0",2201,0,#DIV/0!
"61,3",2538,4,"15,3"
"15,5",2459,4,"3,9"
"6971,6",2138,13,"536,3"
"14,4",2420,4,"3,6"
"0,5",2593,4,"0,1"
"0,0",2305,2,"0,0"
"4341,2",2160,250,"17,4"
"41,2",2448,4,"10,3"
"6,6",2581,4,"1,6"
"17,3",2482,8,"2,2"
