Task name,Assignee,Due,GitHub Pull Requests,Governance Status,Parent-task,Priority,Project,Sprint,Status,Sub-tasks,Summary,Tags,Task ID,URL
"We had a call with Subsocial team and discussed potential collaboration, it was decided to postpone it for 2-3 month from now.",,,,Not started,,,Subsocial collaboration (Subsocial%20collaboration%20452ee6b85130439abb06d265cc7fe60c.md),,Done,,,,GEN-54,
