Name,Group,Grade Name,Score,Handbook Link,Subscores,Parent Score,Attributes,JSG Grading Status
Bounty Score,Marketing,BOUNTY_SCORE,,https://github.com/Joystream/handbook/blob/master/testnet/council-period-scoring/general-working-group-score.md#score,,"General WG Score (Council%2024/Council%20Period%2017/General%20WG%20Score%20d5d7dc3767454e9889f0e508077442bc.md), General WG Score (Council%2024/Council%20Period%2017/General%20WG%20Score%205ac7761b94e64063a4c1782d3b29e086.md)","General WG Score, Subscore",Not Completed
Bounty Score,Distributors,BOUNTY_SCORE,,https://github.com/Joystream/handbook/blob/master/testnet/council-period-scoring/general-working-group-score.md#score,,General WG Score (Council%2024/Council%20Period%2017/General%20WG%20Score%20d77ae7d4de744e8090dd82d16c3ce7ac.md),"General WG Score, Subscore",Not Completed
Bounty Score,Forum,BOUNTY_SCORE,,https://github.com/Joystream/handbook/blob/master/testnet/council-period-scoring/general-working-group-score.md#score,,"General WG Score (Council%2024/Council%20Period%2017/General%20WG%20Score%20d5d7dc3767454e9889f0e508077442bc.md), General WG Score (Council%2024/Council%20Period%2017/General%20WG%20Score%205ac7761b94e64063a4c1782d3b29e086.md)","General WG Score, Subscore",Not Completed
Bounty Score,HR,BOUNTY_SCORE,,https://github.com/Joystream/handbook/blob/master/testnet/council-period-scoring/general-working-group-score.md#score,,General WG Score (Council%2024/Council%20Period%2017/General%20WG%20Score%20dfd4ae9b04af45efa6c7f8b556f9ffb0.md),"General WG Score, Subscore",Not Completed
Logging,Storage,LOGGING_SCORE,,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring/storage-providers-score#system_score,,Storage Score (Council%2024/Council%20Period%2017/Storage%20Score%2015523ef68bc44f70ac3af3c0f60b49c5.md),"Grade, Group Specific Scores, Subscore",Not Completed
Total Breaches of Policy,Content,TOTAL_BREACHES_OF_POLICY,,https://github.com/Joystream/handbook/blob/master/testnet/council-period-scoring/content-directory-score.md#moderation_score,,"Moderation Score (Council%2024/Council%20Period%2017/Moderation%20Score%20199ab373510d44c9ae3b6f6d0befa4bb.md), Curation Testing Score (Council%2024/Council%20Period%2017/Curation%20Testing%20Score%205691ab2dbc4f495abde77d080a606603.md)","Catastrophic Errors, Grade, Spot Check",Not Completed
Meeting score,Council,MEETING_SCORE,,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring#council-handover-meeting,,Network Performance Score (Council%2024/Council%20Period%2017/Network%20Performance%20Score%20722f7af4816041228b92fdea8d4e04a8.md),"Forum Post, Master Score",Not Completed
Opening Score,HR,OPENING_SCORE,,https://github.com/Joystream/handbook/blob/master/testnet/council-period-scoring/general-working-group-score.md#score,,General WG Score (Council%2024/Council%20Period%2017/General%20WG%20Score%20dfd4ae9b04af45efa6c7f8b556f9ffb0.md),"General WG Score, Subscore",Not Completed
Opening Score,Marketing,OPENING_SCORE,,https://github.com/Joystream/handbook/blob/master/testnet/council-period-scoring/general-working-group-score.md#score,,"General WG Score (Council%2024/Council%20Period%2017/General%20WG%20Score%20d5d7dc3767454e9889f0e508077442bc.md), General WG Score (Council%2024/Council%20Period%2017/General%20WG%20Score%205ac7761b94e64063a4c1782d3b29e086.md)","General WG Score, Subscore",Not Completed
Opening Score,Builders,OPENING_SCORE,,https://github.com/Joystream/handbook/blob/master/testnet/council-period-scoring/general-working-group-score.md#score,,General WG Score (Council%2024/Council%20Period%2017/General%20WG%20Score%20de974e5aafea4b7b9e2e3d86c082918a.md),"General WG Score, Subscore",Not Completed
Opening Score,Content,OPENING_SCORE,,https://github.com/Joystream/handbook/blob/master/testnet/council-period-scoring/general-working-group-score.md#score,,General WG Score (Council%2024/Council%20Period%2017/General%20WG%20Score%20ba74ed900fc940a88448ff4a0d4b0a0f.md),"General WG Score, Subscore",Not Completed
Opening Score,Forum,OPENING_SCORE,,https://github.com/Joystream/handbook/blob/master/testnet/council-period-scoring/general-working-group-score.md#score,,"General WG Score (Council%2024/Council%20Period%2017/General%20WG%20Score%20d5d7dc3767454e9889f0e508077442bc.md), General WG Score (Council%2024/Council%20Period%2017/General%20WG%20Score%205ac7761b94e64063a4c1782d3b29e086.md)","General WG Score, Subscore",Not Completed
Opening Score,Storage,OPENING_SCORE,,https://github.com/Joystream/handbook/blob/master/testnet/council-period-scoring/general-working-group-score.md#score,,General WG Score (Council%2024/Council%20Period%2017/General%20WG%20Score%209a8c5c7bf70e440a8c04f6e1c668a5ac.md),"General WG Score, Subscore",Not Completed
Opening Score,Distributors,OPENING_SCORE,,https://github.com/Joystream/handbook/blob/master/testnet/council-period-scoring/general-working-group-score.md#score,,General WG Score (Council%2024/Council%20Period%2017/General%20WG%20Score%20d77ae7d4de744e8090dd82d16c3ce7ac.md),"General WG Score, Subscore",Not Completed
System,Distributors,SYSTEM_SCORE,,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring/distributors-score#system_score,,Distributor Score (Council%2024/Council%20Period%2017/Distributor%20Score%20c7714c15f589453091857ad8655c2c34.md),"Grade, Group Specific Scores, Spot Check, Subscore",Not Completed
System,Storage,SYSTEM_SCORE,,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring/storage-providers-score#system_score,,Storage Score (Council%2024/Council%20Period%2017/Storage%20Score%2015523ef68bc44f70ac3af3c0f60b49c5.md),"Grade, Group Specific Scores, Subscore",Not Completed
Documentation Score,Marketing,DOCUMENTATION_SCORE,,,,,"Grade, Subscore",Not Completed
Documentation Score,Marketing,DOCUMENTATION_SCORE,,,,,Group Specific Scores,Not Completed
Bounty Management Score,HR,BOUNTY_MANAGEMENT_SCORE,,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring/human-resources-score#bounty_score,,HR Score (Council%2024/Council%20Period%2017/HR%20Score%20fea8165ef3d04c7abb5a5c5ad494b394.md),"Group Specific Scores, Subscore",Not Completed
Recruiting Score,Marketing,RECRUITING_SCORE,,,,,Group Specific Scores,Not Completed
Curation Testing Score,Content,CURATION_TESTING_SCORE,,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring/content-directory-score#moderation_score,Total Breaches of Policy (Council%2024/Council%20Period%2017/Total%20Breaches%20of%20Policy%20d5ab289349be42f19b72061795f99f02.md),Content Score (Council%2024/Council%20Period%2017/Content%20Score%20a2367de33b594a2bbf0493d7be47ee75.md),"Group Specific Scores, Subscore",Not Completed
Missing Judgement,HR,,,https://github.com/Joystream/handbook/blob/master/testnet/council-period-scoring/human-resources-score.md#catastrophic-errors,,,"Catastrophic Errors, Grade, Spot Check",Not Completed
Permanent Data Object Loss,Storage,,,https://github.com/Joystream/handbook/blob/58e635d7391893b718b137c69a182199aeb66ab8/testnet/council-period-scoring/storage-providers-score.md#permanent-data-object-loss,,,"Catastrophic Errors, Grade, Spot Check",Not Completed
Logging does not occur,Content,,,https://github.com/Joystream/handbook/blob/master/testnet/council-period-scoring/content-directory-score.md#catastrophic-errors,,Content Score (Council%2024/Council%20Period%2017/Content%20Score%20a2367de33b594a2bbf0493d7be47ee75.md),"Catastrophic Errors, Grade, Spot Check",Not Completed
Unwarranted deletion,Forum,,,,,,Catastrophic Errors,Not Completed
Inadequate Report,HR,,,https://github.com/Joystream/handbook/blob/master/testnet/council-period-scoring/human-resources-score.md#inadequate-report,,,"Catastrophic Errors, Grade, Spot Check",Not Completed
Missed runtime upgrade,Council,,,https://github.com/Joystream/handbook/tree/master/testnet/council-period-scoring#missed-runtime-upgrade,,,"Catastrophic Errors, Grade, Spot Check",Not Completed
Featured Content Unplayable,Content,,,https://github.com/Joystream/handbook/blob/master/testnet/council-period-scoring/content-directory-score.md#featured-content-unplayable,,Content Score (Council%2024/Council%20Period%2017/Content%20Score%20a2367de33b594a2bbf0493d7be47ee75.md),"Catastrophic Errors, Grade, Spot Check",Not Completed
No available sources for data object,Distributors,,,https://github.com/Joystream/handbook/blob/58e635d7391893b718b137c69a182199aeb66ab8/testnet/council-period-scoring/distributors-score.md#catastrophic-errors,,,"Catastrophic Errors, Grade, Spot Check",Not Completed
Workflow Violation,Marketing,,,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring/marketers-score#inadequate-report-1,,,Catastrophic Errors,Not Completed
Inadequate Report,Marketing,,,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring/marketers-score#inadequate-report,,,Catastrophic Errors,Not Completed
Council Period Parameters,JSG,,,,,,,Not Completed
Member Faucet Empty,Council,,,https://github.com/Joystream/handbook/tree/master/testnet/council-period-scoring#member-faucet-empty,,,"Catastrophic Errors, Grade, Spot Check",Not Completed
Total $tJOY exceeds tJOY_BUDGET,Council,,,https://github.com/Joystream/handbook/tree/master/testnet/council-period-scoring#total-tjoy-exceeds-tjoy_budget,,,"Catastrophic Errors, Grade, Spot Check",Not Completed
Incorrect Reporting,Storage,,,https://github.com/Joystream/handbook/blob/58e635d7391893b718b137c69a182199aeb66ab8/testnet/council-period-scoring/storage-providers-score.md#incorrect-reporting,,,"Catastrophic Errors, Grade, Spot Check",Not Completed
Violation of Content Policy,Forum,,,https://github.com/Joystream/handbook/blob/e9747eb6c4501b603f85bd35993faa8a057ac673/testnet/council-period-scoring/forum-score.md#catastrophic-errors,,,Catastrophic Errors,Not Completed
On chain Budget and Opening proposals without JOY equivalent,Council,,,https://github.com/Joystream/handbook/tree/master/testnet/council-period-scoring#on-chain-budget-and-opening-proposals-without-joy-equivalent,,,"Catastrophic Errors, Grade, Spot Check",Not Completed
Failure to apply moderation rules,Content,,,https://github.com/Joystream/handbook/blob/master/testnet/council-period-scoring/content-directory-score.md#failure-to-apply-moderation-rules,,Content Score (Council%2024/Council%20Period%2017/Content%20Score%20a2367de33b594a2bbf0493d7be47ee75.md),"Catastrophic Errors, Grade, Spot Check",Not Completed
Block time too low,Council,,,https://github.com/Joystream/handbook/tree/master/testnet/council-period-scoring#block-time-too-low,,,"Catastrophic Errors, Grade, Spot Check",Not Completed
Upgrading non-Jsgenesis runtime,Council,,,https://github.com/Joystream/handbook/tree/master/testnet/council-period-scoring#upgrading-non-jsgenesis-runtime,,,"Catastrophic Errors, Grade, Spot Check",Not Completed
